"nr","framing","shape","color","fix_cross_time","outcome","correct_response","given_response","accuracy","feedback","rt","trial_nr","order_per_8","age","gender","colorblind","times_instructions_read","first_framing","was_first_exp"
56,"congruent","circles","purple",0.797,"reward","NoGo","NoGo",1,"10",NA,81,5,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.909,"punishment","Go","Go",1,"-1",0.336723200000051,82,4,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.042,"punishment","NoGo","NoGo",1,"-1",NA,83,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.775,"reward","Go","Go",1,"10",0.452571599998919,84,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.765,"reward","NoGo","NoGo",1,"10",NA,85,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.959,"reward","Go","Go",1,"10",0.440815299998576,86,2,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.818,"punishment","Go","Go",1,"-1",0.615844800000559,87,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.118,"reward","NoGo","NoGo",1,"10",NA,88,5,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.157,"punishment","Go","Go",1,"-1",0.582476900000984,89,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.22,"reward","Go","Go",1,"10",0.564809399998921,90,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.871,"reward","NoGo","NoGo",1,"10",NA,91,1,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.04,"punishment","NoGo","NoGo",1,"-1",NA,92,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.097,"punishment","Go","Go",1,"-1",0.517909700000018,93,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.976,"punishment","NoGo","NoGo",1,"-1",NA,94,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.812,"reward","Go","Go",1,"10",0.476932699999452,95,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.957,"punishment","NoGo","NoGo",1,"-1",NA,96,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.053,"reward","Go","Go",1,"10",0.435184899999513,97,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.06,"punishment","NoGo","NoGo",1,"-1",NA,98,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.24,"reward","Go","Go",1,"10",0.344027799999822,99,2,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.218,"punishment","Go","Go",1,"-1",0.553395000000819,100,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.104,"reward","NoGo","NoGo",1,"10",NA,101,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.881,"reward","NoGo","NoGo",1,"10",NA,102,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.823,"punishment","Go","Go",1,"-1",0.418714999999793,103,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.102,"reward","Go","Go",1,"10",0.398263099999895,104,2,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.224,"reward","Go","Go",1,"10",0.412586800001009,105,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.92,"punishment","NoGo","NoGo",1,"-1",NA,106,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.951,"punishment","Go","Go",1,"-1",0.469713399999819,107,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.004,"punishment","Go","Go",1,"-1",0.665115199999491,108,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.946,"reward","NoGo","NoGo",1,"10",NA,109,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.178,"punishment","NoGo","NoGo",1,"-1",NA,110,7,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.2,"reward","NoGo","NoGo",1,"10",NA,111,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.076,"reward","Go","Go",1,"10",0.44038240000009,112,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.144,"reward","NoGo","NoGo",1,"10",NA,113,1,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.81,"punishment","NoGo","NoGo",1,"-1",NA,114,7,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.864,"punishment","NoGo","NoGo",1,"-1",NA,115,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.891,"punishment","Go","Go",1,"-1",0.340904200000296,116,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.931,"reward","NoGo","NoGo",1,"10",NA,117,5,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.825,"reward","Go","Go",1,"10",0.475536699999793,118,6,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.084,"punishment","Go","Go",1,"-1",0.370910999999978,119,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.085,"punishment","Go","Go",1,"-1",0.445182900000873,120,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.79,"punishment","NoGo","NoGo",1,"-1",NA,121,7,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.06,"reward","NoGo","NoGo",1,"10",NA,122,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.21,"punishment","NoGo","NoGo",1,"-1",NA,123,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.865,"reward","Go","Go",1,"10",0.514217899999494,124,6,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.027,"punishment","Go","Go",1,"-1",0.50751289999971,125,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.15,"reward","Go","Go",1,"10",0.576556899999559,126,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.873,"reward","NoGo","NoGo",1,"10",NA,127,1,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.016,"reward","NoGo","NoGo",1,"10",NA,128,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.201,"punishment","Go","Go",1,"-1",0.527782600000137,129,8,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.135,"punishment","Go","Go",1,"-1",0.843046500000128,130,4,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.894,"punishment","NoGo","NoGo",1,"-1",NA,131,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.976,"reward","Go","Go",1,"10",0.359297799999695,132,6,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.865,"reward","Go","Go",1,"10",0.375631500000964,133,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.047,"reward","NoGo","NoGo",1,"10",NA,134,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.963,"punishment","NoGo","NoGo",1,"-1",NA,135,7,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.138,"punishment","NoGo","NoGo",1,"-1",NA,136,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.822,"reward","Go","Go",1,"10",0.592835800000103,137,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.938,"punishment","NoGo","NoGo",1,"-1",NA,138,3,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.888,"punishment","Go","Go",1,"-1",0.472129600000699,139,8,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.892,"punishment","Go","Go",1,"-1",0.487692900000184,140,4,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.886,"reward","Go","Go",1,"10",0.533790700001191,141,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.918,"reward","NoGo","NoGo",1,"10",NA,142,5,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.76,"reward","NoGo","NoGo",1,"10",NA,143,1,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.005,"reward","NoGo","NoGo",1,"10",NA,144,5,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.202,"reward","Go","Go",1,"10",0.454397800000152,145,2,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",1.098,"punishment","Go","Go",1,"-1",0.609873199999129,146,8,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.228,"punishment","NoGo","NoGo",1,"-1",NA,147,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.09,"reward","Go","Go",1,"10",0.521423199999845,148,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.947,"reward","NoGo","NoGo",1,"10",NA,149,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.979,"punishment","Go","Go",1,"-1",0.51912110000012,150,4,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.973,"punishment","NoGo","NoGo",1,"-1",NA,151,3,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",1.147,"reward","NoGo","NoGo",1,"10",NA,152,5,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.757,"punishment","Go","Go",1,"-1",0.501212099999975,153,8,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",1.007,"reward","Go","Go",1,"10",0.467263399999865,154,6,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",1.061,"punishment","NoGo","NoGo",1,"-1",NA,155,3,18,"Female","0",1,"congruent",0
56,"congruent","circles","blue",0.88,"punishment","NoGo","NoGo",1,"-1",NA,156,7,18,"Female","0",1,"congruent",0
56,"congruent","squares","purple",0.922,"reward","Go","Go",1,"10",0.401977099998476,157,2,18,"Female","0",1,"congruent",0
56,"congruent","circles","purple",0.876,"reward","NoGo","NoGo",1,"10",NA,158,1,18,"Female","0",1,"congruent",0
56,"congruent","squares","blue",0.767,"punishment","Go","Go",1,"-1",0.52283239999997,159,4,18,"Female","0",1,"congruent",0
56,"incongruent","triangles","pink",0.804,"punishment","NoGo","Go",0,"-10",0.600724500000069,0,3,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",1.012,"reward","Go","Go",1,"10",0.634677400001237,1,2,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",0.936,"punishment","Go","Go",1,"-1",0.444162499999948,2,8,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",0.971,"reward","NoGo","NoGo",1,"10",NA,3,1,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",0.987,"punishment","Go","Go",1,"-1",0.376989500000491,4,4,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",1.244,"reward","NoGo","NoGo",1,"10",NA,5,5,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",1.138,"punishment","NoGo","NoGo",1,"-1",NA,6,7,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",0.774,"reward","Go","Go",1,"10",0.629716600000393,7,6,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",1.219,"reward","NoGo","NoGo",1,"10",NA,8,1,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",1.023,"punishment","Go","Go",1,"-1",0.534138999999413,9,4,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",0.881,"reward","Go","Go",1,"10",0.796532800000932,10,6,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",0.931,"reward","NoGo","NoGo",1,"10",NA,11,5,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",0.953,"punishment","NoGo","NoGo",1,"-1",NA,12,7,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",0.862,"reward","Go","Go",1,"10",0.462982799999736,13,2,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",1.201,"punishment","NoGo","NoGo",1,"-1",NA,14,3,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",0.97,"punishment","Go","Go",1,"-1",0.373100599999816,15,8,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",0.854,"punishment","NoGo","NoGo",1,"-1",NA,16,7,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",1.216,"reward","Go","Go",1,"10",0.392577799999344,17,6,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",0.938,"reward","NoGo","NoGo",1,"10",NA,18,5,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",0.756,"punishment","NoGo","NoGo",1,"-1",NA,19,3,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",0.756,"reward","Go","Go",1,"10",0.353269199998977,20,2,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",1.01,"punishment","Go","Go",1,"-1",0.392210100000739,21,8,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",1.122,"reward","NoGo","NoGo",1,"10",NA,22,1,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",1.226,"punishment","Go","Go",1,"-1",0.335320500000307,23,4,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",0.9,"reward","Go","Go",1,"10",0.431836499999918,24,6,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",0.953,"punishment","NoGo","NoGo",1,"-1",NA,25,3,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",1.012,"punishment","Go","Go",1,"-1",0.42668330000015,26,4,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",0.884,"reward","Go","Go",1,"10",0.420853900001021,27,2,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",1.226,"reward","NoGo","NoGo",1,"10",NA,28,5,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",0.827,"punishment","NoGo","NoGo",1,"-1",NA,29,7,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",1.021,"punishment","Go","Go",1,"-1",0.733829500000866,30,8,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",0.914,"reward","NoGo","NoGo",1,"10",NA,31,1,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",1.087,"punishment","NoGo","NoGo",1,"-1",NA,32,7,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",0.873,"punishment","Go","Go",1,"-1",0.498348500001157,33,8,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",1.233,"reward","NoGo","NoGo",1,"10",NA,34,1,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",1.093,"punishment","Go","Go",1,"-1",0.66948980000052,35,4,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",1.109,"reward","Go","Go",1,"10",0.497425300000032,36,2,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",1.024,"reward","Go","Go",1,"10",0.396377400000347,37,6,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",1.121,"punishment","NoGo","NoGo",1,"-1",NA,38,3,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",1.05,"reward","NoGo","NoGo",1,"10",NA,39,5,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",0.768,"reward","Go","Go",1,"10",0.389229300000807,40,6,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",0.833,"punishment","NoGo","NoGo",1,"-1",NA,41,7,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",1.159,"reward","Go","Go",1,"10",0.410266299999421,42,2,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",0.867,"reward","NoGo","NoGo",1,"10",NA,43,1,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",1.064,"punishment","Go","Go",1,"-1",0.658753300000171,44,8,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",0.848,"reward","NoGo","NoGo",1,"10",NA,45,5,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",0.775,"punishment","Go","Go",1,"-1",0.378632699999798,46,4,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",1.131,"punishment","NoGo","NoGo",1,"-1",NA,47,3,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",0.821,"punishment","NoGo","NoGo",1,"-1",NA,48,3,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",1.219,"punishment","Go","Go",1,"-1",0.406587100000252,49,8,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",0.753,"punishment","Go","Go",1,"-1",0.412092200000188,50,4,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",0.831,"reward","NoGo","NoGo",1,"10",NA,51,5,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",1.064,"reward","Go","Go",1,"10",0.519442299999355,52,6,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",1.133,"punishment","NoGo","NoGo",1,"-1",NA,53,7,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",1.228,"reward","Go","Go",1,"10",0.374707400000261,54,2,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",0.893,"reward","NoGo","NoGo",1,"10",NA,55,1,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",1.072,"punishment","NoGo","NoGo",1,"-1",NA,56,3,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",0.852,"punishment","Go","Go",1,"-1",0.351303600000392,57,4,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",1.088,"punishment","NoGo","NoGo",1,"-1",NA,58,7,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",1.245,"punishment","Go","Go",1,"-1",0.415811400000166,59,8,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",1.027,"reward","NoGo","NoGo",1,"10",NA,60,5,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",1.175,"reward","Go","Go",1,"10",0.384373299999424,61,6,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",1.094,"reward","NoGo","NoGo",1,"10",NA,62,1,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",0.889,"reward","Go","Go",1,"10",0.494916399999056,63,2,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",0.967,"punishment","NoGo","NoGo",1,"-1",NA,64,7,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",0.982,"punishment","Go","Go",1,"-1",0.508780899999692,65,4,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",0.809,"reward","Go","Go",1,"10",0.986274399998365,66,6,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",1.033,"reward","Go","Go",1,"10",0.351262599999245,67,2,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",0.942,"punishment","NoGo","NoGo",1,"-1",NA,68,3,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",0.766,"punishment","Go","Go",1,"-1",0.407465999998749,69,8,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",0.832,"reward","NoGo","NoGo",1,"10",NA,70,1,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",0.874,"reward","NoGo","NoGo",1,"10",NA,71,5,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",1.219,"reward","Go","Go",1,"10",0.786311199999545,72,6,18,"Female","0",2,"congruent",0
56,"incongruent","stars","yellow",0.812,"reward","Go","Go",1,"10",0.789102400000047,73,2,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",1.037,"punishment","Go","Go",1,"-1",0.458349799999269,74,4,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","pink",0.796,"punishment","NoGo","NoGo",1,"-1",NA,75,7,18,"Female","0",2,"congruent",0
56,"incongruent","triangles","yellow",1.046,"reward","NoGo","NoGo",1,"10",NA,76,5,18,"Female","0",2,"congruent",0
56,"incongruent","stars","pink",0.98,"punishment","Go","Go",1,"-1",0.543910799999139,77,8,18,"Female","0",2,"congruent",0
